user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score,iforest_prediction,iforest_raw_score,iforest_anomaly_score,is_anomaly,score_tier_critical,score_tier_high,score_tier_medium,score_tier_low,base_risk_score,anomaly_model_score,final_risk_score,risk_tier,risk_indicators
GCC0945,0.0,0.0,0.0,0.0,1.0,132.0,0.46797153,0.234421365,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.25,5.0,7.583333333,0.0,0.0,7.204238921,16.29633911,0.095745311,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,0.0,0.091434781,0.0,0.0,0.0,0.0,0.0,0.109702525,0.0,0.0,0.46797153,0.4683186715871493,0.0,0.0,0,0.0,0.234421365,0,132.0,-1.0282174810736409,-0.3381608927036668,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.095745311,0,0.0,0.0,0.0,1.25,5.0,1,-0.252459016417171,7.583333333,-1.1095727850142825,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4558190111246114,1,0.2302918067078601,3.777862200829076,0,0.19607843137254902,0.029397605828438013,0.13043478260869565,0.0594487900040891,17.379782213039462,96.22213779917092,41.0324888888789,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
GCG0951,0.0,0.0,0.0,0.0,1.116071429,151.0,0.436026936,0.512,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.818181818,20.0,7.416666667,0.0,0.0,9.329625678,15.87077983,2.389469026,0.0,0.0,33.0,0.9,1.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036091932,3.044522438,0.0,1.220673279,0.0,0.0,3.526360525,0.0,0.0,0.249158249,0.0,66.0,0.436026936,0.1434341599897405,0.0,0.0,0,0.0,0.512,0,151.0,-0.9759119064005506,-0.5509645751008654,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,1,2.389469026,0,0.0,0.0,1.0,1.818181818,20.0,1,-0.1249544627119264,7.416666667,-1.118539029704936,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1053204806922969,1,0.2063052897718882,10.43109507316854,0,0.19607843137254902,0.1252828126321481,0.13043478260869565,0.12984217749134608,22.571924412108686,89.56890492683146,42.67101856652552,Low,[CRITICAL] Any malicious URL access | [HIGH] Logons on other users PCs
GCR0554,0.0,0.0,0.0,0.0,8.71884058,482.0,0.335571836,0.43849734,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666667,0.0,0.0,24.75,0.0,0.0,7.998603083,18.00809249,0.131014158,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123114715,0.0,0.0,0.0,0.0,0.0,1.282954351,0.0,0.0,0.335571836,-0.8782193348384862,0.0,0.0,0,0.0,0.43849734,0,482.0,-0.0646937370956641,-0.6520654898113608,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.131014158,0,0.0,0.0,0.0,0.0,0.0,0,-0.532969034658472,24.75,-0.1860495781649252,0.0,0,-1.6034195725237823,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8314443766698052,1,0.2065686449749142,10.358047223055454,0,0.0,0.0,0.13043478260869565,0.1112020497065686,1.050120880275907,89.64195277694455,27.627670449276497,Low,No significant indicators
GCS0518,0.0,0.0,0.0,0.0,2.926900585,252.0,0.403176542,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.428571429,10.0,16.0,0.0,0.0,8.962813102,17.04330443,0.100608066,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887303195,2.397895273,0.0,0.095862814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403176542,-0.1906625641843847,0.0,0.0,0,0.0,0.0,0,252.0,-0.6978664831383345,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.100608066,0,0.0,0.0,0.0,1.428571429,10.0,1,-0.2123861565722388,16.0,-0.6567774263071562,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507,1,0.238709016583672,1.443148178421425,0,0.19607843137254902,0.0,0.13043478260869565,0.0,15.430325212783794,98.55685182157858,40.36828319542223,Low,[CRITICAL] Any malicious URL access
GDF0704,0.0,0.0,0.0,0.0,1.0,127.0,0.341911765,0.721893491,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.545454545,28.0,6.583333333,0.0,0.0,9.926125367,16.53114574,2.480903064,0.0,0.0,23.0,0.9,1.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265666373,3.36729583,0.0,1.247291761,0.0,0.0,3.17805383,0.0,0.0,0.246823877,0.0,46.0,0.341911765,-0.8137406710393084,0.0,0.0,0,0.49704142,0.721893491,0,127.0,-1.041982105987612,0.018200171739036,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,1,2.480903064,0,0.0,0.0,1.0,2.545454545,28.0,1,0.0382513660218102,6.583333333,-1.1633702533733947,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077698342526339,1,0.2008453621392162,11.945536294595358,0,0.204102585726606,0.11627906976744186,0.13043478260869565,0.18307074763333875,23.280911115516233,88.05446370540464,42.71297689248276,Low,[CRITICAL] Any malicious URL access | [HIGH] Logons on other users PCs
GJD0298,0.0,0.0,0.0,0.0,1.0,133.0,0.470054446,0.876106195,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.0,1.0,7.916666667,0.0,0.0,8.953082851,18.04267823,0.101962079,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.097092299,0.0,0.0,0.0,0.0,0.0,0.411817612,0.0,0.0,0.470054446,0.48950244832754,0.0,0.0,0,0.0,0.876106195,1,133.0,-1.0254645560908466,0.3651064263958927,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.101962079,0,0.0,0.0,0.0,1.0,1.0,1,-0.3085610200654312,7.916666667,-1.09164029552538,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1925218632435325,1,0.2119588187092674,8.862953909893406,0,0.19607843137254902,0.030727367711433425,0.21739130434782608,0.22217878139151925,21.16905145393082,91.1370460901066,42.15944984478355,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
GJT0386,0.0,0.0,0.0,0.0,8.664739884,494.0,0.448192284,0.168779186,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,2.0,16.0,32.41666667,0.0,0.0,8.000433526,16.00231214,0.143126932,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,2.833213344,0.0,0.13376743,0.0,0.0,0.0,0.0,0.0,0.655448832,0.0,0.0,0.448192284,0.2671587921886194,0.0,0.0,0,0.0,0.168779186,0,494.0,-0.0316586373021335,-0.4480189905061153,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.143126932,0,0.0,0.0,0.0,2.0,16.0,1,-0.0841530054723903,32.41666667,0.2263976794342591,0.0,0,-0.0745765535948051,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4591028109623137,1,0.2398017432359191,1.140054365233849,0,0.19607843137254902,0.0167702663653057,0.15652173914283252,0.04280206450284553,17.283288030873138,98.85994563476615,41.756285312041044,Low,[CRITICAL] Any malicious URL access
GLR0975,0.0,0.0,0.0,0.0,10.65606936,604.0,0.330044401,0.798752373,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.75,2.0,2.0,30.33333333,0.0,0.0,9.921637116,18.0583815,2.356826306,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,1.098612289,0.0,1.210995976,0.0,0.0,0.0,0.0,0.0,2.809192947,0.0,0.0,0.330044401,-0.9344347314205004,0.0,0.0,0,0.0,0.798752373,1,604.0,0.2711631108052306,0.1070445139877738,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.356826306,0,0.0,0.0,0.0,2.0,2.0,1,-0.0841530054723903,30.33333333,0.1143196199941257,0.0,0,-0.134670950826028,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629247512641037,1,0.2102634949044487,9.333192423371129,0,0.19607843137254902,0.0,0.23056392592786212,0.24583179705268343,20.273284332735,90.66680757662887,41.39134130590316,Low,[CRITICAL] Any malicious URL access
GMF0738,0.0,0.0,0.0,0.0,14.63953488,807.0,0.410481414,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,6.416666667,77.0,38.91666667,0.0,0.8,7.953660886,17.04296724,0.094346239,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00372972,4.356708827,0.0,0.090157143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410481414,-0.1163701887044656,0.0,0.0,0,0.0,0.0,0,807.0,0.8300068823124569,-0.4663404020889466,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.094346239,0,0.0,0.0,0.0,6.416666667,77.0,1,0.906982392388343,38.91666667,0.5760812237684879,0.0,0,0.4273102865528813,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3688086056005471,1,0.2195888879808783,6.746572117921833,0,0.24055963776950345,0.0,0.19681446407069042,0.13244509458951906,21.85307758193725,93.25342788207817,43.27318267197953,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population
GNZ0953,0.0,0.0,0.0,0.0,1.0,138.0,0.489208633,0.844311377,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.125,17.0,7.5,0.0,0.0,9.273340999,16.25587669,2.396241706,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139434283,2.890371758,0.0,1.22266944,0.0,0.0,0.0,0.0,0.0,0.413044415,0.0,0.0,0.489208633,0.6843053213438764,0.0,0.0,0,0.0,0.844311377,1,138.0,-1.0116999311768755,0.4927049028994458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.396241706,0,0.0,0.0,0.0,2.125,17.0,1,-0.0561020036482602,7.5,-1.1140559073596097,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1447501070066978,1,0.2048182628248368,10.843557482470668,0,0.19607843137254902,0.04295566101388365,0.21739130434782608,0.21411567904374376,21.67028950347293,89.15644251752933,41.91613540768985,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
GOK0238,0.0,0.0,0.0,0.0,8.766666667,408.0,0.448563218,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,4.125,33.0,30.16666667,0.0,0.4,7.93879668,18.05283541,0.097818235,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634130525,3.526360525,0.0,0.093324787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448563218,0.2709312837540114,0.0,0.0,0,0.0,0.0,0,408.0,-0.2684101858224363,-0.4674522608366829,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.097818235,0,0.0,0.0,0.0,4.125,33.0,1,0.3927140255378216,30.16666667,0.105353375626257,0.0,0,-0.1363244263456018,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4783314052425339,1,0.2394308028807918,1.2429435246311076,0,0.21533833517170373,0.017007075672213427,0.14257425743703558,0.0,18.054696159422825,98.7570564753689,42.26540425420664,Low,[CRITICAL] Any malicious URL access
GQF0659,0.0,0.0,0.0,0.0,2.912790698,245.0,0.382405745,0.201596806,205.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333,1.6,8.0,16.58333333,5.454545455,0.2,9.254238921,21.261079,0.136778023,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.327876169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955511445,2.197224577,1.864784604,0.128197965,0.0,0.0,0.0,205.0,0.0,0.224552211,0.0,0.0,0.382405745,-0.4019067652793781,205.0,205.0,0,0.0,0.201596806,0,245.0,-0.717136958017894,1.0563669072784947,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.136778023,0,0.0,205.0,0.0,1.6,8.0,1,-0.1739162113096066,16.58333333,-0.6253955699436659,5.454545455,1,0.7299137608095511,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598566967075986,1,0.1900948833051443,14.927438142336014,0,0.2109030646116186,0.052365494119525305,0.21739130434782608,0.051124547395196215,21.74202734212788,85.07256185766398,40.74118769678871,Low,[CRITICAL] Any malicious URL access | [HIGH] Off-hours email proportion
GQP0743,0.0,0.0,0.0,0.0,14.47093023,776.0,0.544139284,0.697067095,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6666667,4.222222222,38.0,41.83333333,0.0,0.4,7.952649326,17.0449422,0.09808249,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652923024,3.663561646,0.0,0.093565468,0.0,0.0,0.0,0.0,0.0,5.488846847,0.0,0.0,0.544139284,1.2429637823611832,0.0,0.0,0,0.0,0.697067095,0,776.0,0.7446662078458363,0.3522985052586351,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.09808249,0,0.0,0.0,0.0,4.222222222,38.0,1,0.4145314713511654,41.83333333,0.7329905061239154,0.0,0,0.213408243619741,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1037237864086009,1,0.2004973860373276,12.04205577035141,0,0.21640832982476663,0.07802413516642957,0.21489453290724952,0.2956020141881004,25.632595176044205,87.95794422964859,44.33019989212552,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
GRC0145,0.0,0.0,0.0,0.0,10.47398844,592.0,0.45627441,0.731512141,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.4166667,2.111111111,19.0,33.75,0.0,0.0,8.698073218,15.7977842,0.095009855,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134979933,2.995732274,0.0,0.090763363,0.0,0.0,0.0,0.0,0.0,3.495905956,0.0,0.0,0.45627441,0.3493560352707736,0.0,0.0,0,0.0,0.731512141,0,592.0,0.2381280110116999,-0.3381754442397966,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.095009855,0,0.0,0.0,0.0,2.111111111,19.0,1,-0.0592187816536532,33.75,0.2981276370670838,0.0,0,-0.0361161395860465,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4105333069091506,1,0.2307198595816894,3.6591315214702433,0,0.19607843137254902,0.021930005446654292,0.16478691346634558,0.22350836195126442,19.44152484282973,96.34086847852976,42.51132793353973,Low,[CRITICAL] Any malicious URL access
GRM0868,0.0,0.0,0.0,0.0,14.67630058,783.0,0.40522486,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.1666667,16.62791667,202.01,40.5,0.0,1.0,7.714499036,17.77837187,0.121885177,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86948382,5.313255239,0.0,0.115010464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40522486,-0.1698306577583341,0.0,0.0,0,0.0,0.0,0,783.0,0.7639366827253956,-0.4800554854899864,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.121885177,0,0.0,0.0,0.0,16.62791667,202.01,1,3.198468732074756,40.5,0.6612605484910906,0.0,0,1.8598030608529776,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0966462356412405,1,0.1544506422368995,24.814218995840925,0,0.3529411764705882,0.0,0.20662935858373646,0.12190220148786578,30.844505603803324,75.18578100415908,44.146888223910054,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population
GTD0116,0.0,0.0,0.0,0.0,13.62028986,684.0,0.268982438,0.203234731,546.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.75,4.3,43.0,33.16666667,29.18181818,0.6,9.235260116,21.27456647,0.141408192,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,6.304905736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667706821,3.784189634,3.407239696,0.132262756,0.0,0.0,0.0,546.25,0.0,0.744574575,0.0,0.0,0.268982438,-1.5554501691635507,546.25,546.25,0,0.438178336,0.203234731,0,684.0,0.4913971094287681,1.79100193707018,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.141408192,0,0.0,546.25,0.0,4.3,43.0,1,0.4319854280916037,33.16666667,0.2667457807035932,29.18181818,1,0.9739787895762068,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582142936701297,1,0.1057413842029867,38.32489408066285,0,0.2504751515132165,0.13953488372093023,0.24812742145056194,0.12995268934766324,30.490406706076058,61.67510591933715,39.84581647005439,Low,[CRITICAL] Any malicious URL access | [HIGH] Off-hours email proportion
GTD0898,0.0,0.0,0.0,0.0,2.915697674,243.0,0.482100239,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333,1.4,7.0,19.25,0.0,0.0,9.231117534,18.26902697,0.118904976,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875468737,2.079441542,0.0,0.112350507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482100239,0.6120111762709433,0.0,0.0,0,0.0,0.0,0,243.0,-0.7226428079834825,-0.2440403882227386,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.118904976,0,0.0,0.0,0.0,1.4,7.0,1,-0.2187978142282149,19.25,-0.4819356541400418,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4205811154995362,1,0.2373257170266658,1.8268393208050016,0,0.19607843137254902,0.038417565675178976,0.13043478260869565,0.0,17.244279541473357,98.173160679195,41.522943882789846,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
GZB0469,0.0,0.0,0.0,0.0,1.0,150.0,0.277879342,0.416167665,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.5,3.0,7.666666667,0.0,0.0,7.946820809,18.03121387,0.098218472,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.0,0.093689296,0.0,0.0,0.0,0.0,0.0,0.115644397,0.0,0.0,0.277879342,-1.464966430012913,0.0,0.0,0,0.0,0.416167665,0,150.0,-0.9786648313833448,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.098218472,0,0.0,0.0,0.0,1.5,3.0,1,-0.1963570127689107,7.666666667,-1.105089662615158,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507,1,0.2278539931211164,4.454047973663624,0,0.19607843137254902,0.0,0.13043478260869565,0.10553928872087706,16.42697060796947,95.54595202633638,40.16266503347954,Low,[CRITICAL] Any malicious URL access
HAC0282,0.0,0.0,0.0,0.0,8.688953488,534.0,0.294691885,0.421545667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41666667,1.0,3.0,28.5,0.0,0.0,9.223121387,18.27581888,0.104566061,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.099452553,0.0,0.0,0.0,0.0,0.0,1.079394696,0.0,0.0,0.294691885,-1.293978662215162,0.0,0.0,0,0.0,0.421545667,0,534.0,0.0784583620096352,-0.6223494757757745,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.104566061,0,0.0,0.0,0.0,1.0,3.0,1,-0.3085610200654312,28.5,0.0156909281817452,0.0,0,-0.1875540201241275,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.546240424995976,1,0.2341054357601589,2.720061176970884,0,0.19607843137254902,0.0,0.13224278948615267,0.11942282484595126,16.6036075790688,97.27993882302911,40.806506952256896,Low,[CRITICAL] Any malicious URL access
HAH0248,0.0,0.0,0.0,0.0,8.677325581,502.0,0.31190234,0.398324958,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,5.909090909,65.0,27.33333333,0.0,0.8,7.948217726,17.05014451,0.09486427,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932838067,4.189654742,0.0,0.090630401,0.0,0.0,0.0,0.0,0.0,1.078057796,0.0,0.0,0.31190234,-1.1189440298437447,0.0,0.0,0,0.0,0.398324958,0,502.0,-0.0096352374397797,-0.6406362536438276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.09486427,0,0.0,0.0,0.0,5.909090909,65.0,1,0.793078324280005,27.33333333,-0.0470727850832105,0.0,0,0.0242500257602373,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5120865136955426,1,0.2343793182328207,2.6440933374077007,0,0.2349734319010103,0.0,0.13043478260869565,0.10101441385911909,19.44506937734139,97.3559066625923,42.81832056291666,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population
