user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion
DIW0118,2.1410658307210038,0.0,7.0,1.0,20.0,0.0626959247648902,0.1,13.540697674418604,742.0,0.3431321540062435,0.5154572778016316,0.0,0.0,0.4,1314.0,281.0,4.6761565836298935,844.0,12.0,60.0,265.0,63.0,70.0,0.0,0.6000000000000001,134.41666666666666,5.0,60.0,37.16666666666666,0.0,0.8,9.652438355,15.042846926666668,2.6378292894444444,0.0,0.0,124.0,0.8999999999999999,2.8,0,7,1,0,0,0,1.1445621788599658,0.0,2.0794415416798357,0.6931471805599453,3.044522437723423,0.0,7.181591944611865,5.641907070938114,1.7362743458851992,6.739336627357174,2.5649493574615367,4.110873864173311,5.583496308781699,4.1588830833596715,4.2626798770413155,1.791759469228055,4.110873864173311,0.0,1.291387154708103,0.0,0.0,4.8283137373023015,0.0,176.0,2.3949427377005543,15.0,248.0
DLM0051,8.641647398843931,0.0,17.0,1.0,8.0,0.018348623853211,0.1,17.44930875576037,1011.3699999999997,0.494459611369841,0.534794665258154,0.0,0.5115542057308861,0.8,8468.56,346.2199999999998,24.479357798165136,5385.669999999999,57.00999999999999,429.01,1703.01,435.04999999999995,422.03999999999996,0.0,0.8,180.5,2.333333333333333,28.0,45.8125,0.0,0.0,9.145515316666666,15.339359099722222,2.5116326252777776,0.0,182.0,75.0,1.2,2.9000000000000004,0,7,1,6,0,0,2.266091986018339,0.0,2.8903717578961645,0.6931471805599453,2.1972245773362196,0.0,9.044233838244805,5.849958584813802,3.237868626232688,8.591682662218666,4.060615409477973,6.063808464231149,7.440739575916642,6.077756915672994,6.047466737223266,1.203972804325936,3.367295829986474,0.0,1.256081064742608,0.0,5.209486152841421,4.330733340286331,0.0,1015.1099999999999,4.614196834211651,35.0,332.0
DMK0257,2.12,12.0,7.0,1.0,99.0,0.3046153846153846,0.5,8.718840579710145,505.0,0.299636803874092,0.71875,0.0,0.4960106382978723,0.4,1499.0,295.0,5.081355932203389,964.0,11.0,63.0,311.0,77.0,73.0,0.0220146764509673,0.6000000000000001,88.08333333333333,12.909090909090908,142.0,26.166666666666668,0.0,1.0,9.817651903611113,14.898167915,3.748393516111111,67.0,6.0,25.0,1.7999999999999998,4.3,0,8,1,0,0,1,1.1378330018213911,2.5649493574615367,2.0794415416798357,0.6931471805599453,4.605170185988092,0.0,7.313220387090301,5.69035945432406,1.8052276862789216,6.872128101338986,2.4849066497880004,4.1588830833596715,5.7430031878094825,4.356708826689592,4.30406509320417,2.632542648594065,4.962844630259907,0.0,1.5578063537071156,4.219507705176107,1.9459101490553132,3.258096538021482,67.0,179.22014676450968,1.8777239709443097,27.0,123.0
DPM0423,3.107871720116618,0.0,1.0,1.0,23.0,0.0670553935860058,0.0,8.719653179190752,549.0,0.411527609834744,0.7341730195558502,0.0,0.4955253563142194,0.4,1403.0,298.0,4.708053691275167,906.0,13.0,74.0,267.0,73.0,70.0,0.0,0.6000000000000001,89.5,1.0,3.0,27.0,0.0,0.0,9.263987356944446,16.959386092777777,2.712088919722222,0.0,0.0,111.0,0.8999999999999999,1.9,0,13,1,0,0,0,1.4129050647327404,0.0,0.6931471805599453,0.6931471805599453,3.1780538303479458,0.0,7.247080584585756,5.700443573390687,1.7418781058904573,6.810142450115136,2.6390573296152584,4.31748811353631,5.5909869805108565,4.30406509320417,4.2626798770413155,0.6931471805599453,1.3862943611198906,0.0,1.3115947693035925,0.0,0.0,4.718498871295094,0.0,179.0,2.6344903346357174,3.0,222.0
DRR0162,2.3686440677966103,0.0,2.0,1.0,26.0,0.1101694915254237,0.0,10.69140625,454.0,0.4095658230787091,0.5027402265253927,0.0,0.4936061381074169,0.4,529.0,167.0,3.167664670658682,338.0,3.0,30.0,103.0,28.0,27.0,0.0,0.6000000000000001,107.58333333333331,0.0,0.0,30.666666666666668,0.0,0.0,7.2060546875,16.293880208333334,0.0995261913888889,0.0,0.0,0.0,0.0,1.0,0,7,1,0,0,0,1.214510309628722,0.0,1.0986122886681098,0.6931471805599453,3.295836866004329,0.0,6.272877006546167,5.123963979403259,1.4273558479176645,5.82600010738045,1.3862943611198906,3.4339872044851463,4.6443908991413725,3.367295829986474,3.332204510175204,0.0,0.0,0.0,0.09487935191030404,0.0,0.0,0.0,0.0,63.0,2.201416299048061,5.0,0.0
EAH0466,1.0714285714285714,0.0,0.0,1.0,1.0,0.0714285714285714,0.0,1.0,41.0,0.5689655172413793,0.5588235294117647,0.0,0.4705882352941176,0.4,358.0,14.0,25.064561659848042,230.0,3.0,24.0,66.0,14.0,21.0,0.0,0.8,9.25,2.0,6.0,6.833333333333333,0.0,0.0,9.980222222222222,17.403952991388888,2.425225375277778,0.0,0.0,4.0,0.8999999999999999,2.1,0,12,1,0,0,0,0.7282385003712154,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,5.883322388488279,2.70805020110221,3.2605766008850288,5.442417710521793,1.3862943611198906,3.2188758248682006,4.204692619390966,2.70805020110221,3.091042453358316,1.0986122886681098,1.9459101490553132,0.0,1.2311672725500773,0.0,0.0,1.6094379124341003,0.0,51.0,0.3179513184584179,1.0,8.0
EDB0714,2.3260869565217392,0.0,0.0,1.0,24.0,0.1043478260869565,0.0,1.0805084745762712,109.0,0.4638403990024937,0.5490196078431373,0.0,0.0,0.4,526.0,157.0,3.35031847133758,333.0,3.0,28.0,105.0,32.0,25.0,0.0,0.6000000000000001,9.416666666666666,1.875,15.0,7.833333333333333,0.0,0.0,7.721969696944444,16.76790633583333,0.12321805,0.0,0.0,0.0,0.0,1.0,0,12,1,0,0,0,1.2017965249033404,0.0,0.0,0.6931471805599453,3.2188758248682006,0.0,6.267200548541362,5.062595033026967,1.4702490542224822,5.811140992976701,1.3862943611198906,3.367295829986474,4.663439094112067,3.4965075614664802,3.258096538021482,1.0560526742493137,2.772588722239781,0.0,0.1161978243169812,0.0,0.0,0.0,0.0,59.0,0.2751595587302929,1.0,0.0
EGD0132,2.295081967213114,0.0,7.0,1.0,18.0,0.0983606557377049,0.1,1.0714285714285714,95.0,0.3365695792880259,0.1948717948717948,0.0,0.0,0.0,399.0,119.0,3.3529411764705883,263.0,2.0,26.0,72.0,16.0,20.0,0.0,0.6000000000000001,9.333333333333334,1.1666666666666667,7.0,6.5,0.0,0.0,8.95335097,18.05723104055556,0.0972612536111111,0.0,0.0,0.0,0.0,0.7000000000000001,0,16,1,0,0,0,1.1924310438857644,0.0,2.0794415416798357,0.6931471805599453,2.9444389791664403,0.0,5.991464547107982,4.787491742782046,1.4708517491479538,5.575949103146316,1.0986122886681098,3.295836866004329,4.290459441148391,2.833213344056216,3.044522437723423,0.7731898882334818,2.0794415416798357,0.0,0.09281730572965757,0.0,0.0,0.0,0.0,46.0,0.07027276930189548,15.0,0.0
EHB0824,3.25,12.0,0.0,1.0,1.0,0.25,0.2,1.0,96.0,0.3522267206477733,0.2091503267973856,6.0,0.0,0.0,14.0,1.0,14.0,9.0,0.0,1.0,2.0,2.0,0.0,1.0,0.4,9.583333333333334,0.0,0.0,7.25,1.0,0.0,8.650453929444444,19.09293868555556,1.7999377744444445,4.0,0.0,0.0,0.6,1.2000000000000002,0,21,7,1,1,0,1.4469189829363254,2.5649493574615367,0.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.70805020110221,0.6931471805599453,2.70805020110221,2.302585092994046,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,1.0295971935215162,1.6094379124341003,0.0,0.0,11.0,10.0,0.07366833373025322,13.0,4.0
EHD0584,1.4,5.0,0.0,1.0,2.0,0.4,0.4,1.0,113.0,0.4450867052023121,0.6682692307692307,0.0,0.0,0.4,11.0,3.0,3.6666666666666665,6.0,0.0,0.0,2.0,3.0,0.0,0.7272727272727273,0.2,8.583333333333334,1.8,9.0,7.333333333333333,0.0,0.0,10.693235660833333,17.95691782388889,2.859767246388889,5.0,1.0,24.0,1.5,2.5,0,4,10,4,1,0,0.8754687373538999,1.791759469228055,0.0,0.6931471805599453,1.0986122886681098,0.0,2.4849066497880004,1.3862943611198906,1.5404450409471488,1.9459101490553132,0.0,0.0,1.0986122886681098,1.3862943611198906,0.0,1.0296194171811581,2.302585092994046,0.0,1.3506068827957078,1.791759469228055,0.6931471805599453,3.2188758248682006,5.0,7.272727272727273,0.29743775011116047,6.0,54.0
EIS0041,3.8236994219653178,365.28999999999974,2.0,4.889999999997372,57.0,0.1647398843930635,0.4,9.583090379008746,562.0,0.6184455187802157,0.6081533313051415,0.0,0.5019774870702769,0.8,3676.0,315.0,11.66984126984127,2379.0,21.0,194.0,712.0,182.0,188.0,0.4801414581066376,0.8,107.5,6.25,75.0,44.083333333333336,0.0,0.8,11.369986286666666,13.386383896388889,6.898924802222222,741.0,0.0,1045.0,1.5,4.3,0,2,1,0,1,1,1.5735411486041107,5.9034253693848155,1.0986122886681098,1.773255997663049,4.060443010546419,0.0,8.209852481301272,5.755742213586912,2.539224466223101,7.77485576666552,3.091042453358316,5.272999558563747,6.569481420414296,5.209486152841421,5.241747015059643,1.9810014688665833,4.330733340286331,0.0,2.0667266492258674,6.60934924316738,0.0,6.952728644624869,741.0,443.80141458106635,3.604293271258458,374.1799999999971,2831.0
EMW0772,1.1711711711711712,0.0,0.0,1.0,18.0,0.1621621621621621,0.0,2.91812865497076,241.0,0.4882985452245414,0.2404809619238476,0.0,0.0,0.2,181.0,66.0,2.742424242424242,114.0,1.0,9.0,41.0,7.0,9.0,0.0,0.2,27.0,0.0,0.0,18.0,0.0,0.0,8.638955063055556,16.410589411944443,1.0214906944444444,0.0,0.0,15.0,0.6,1.0,0,9,1,3,0,0,0.7752667321783209,0.0,0.0,0.6931471805599453,2.9444389791664403,0.0,5.204006687076795,4.204692619390966,1.3197335946015516,4.74493212836325,0.6931471805599453,2.302585092994046,3.7376696182833684,2.0794415416798357,2.302585092994046,0.0,0.0,0.0,0.7038352067957087,0.0,0.0,2.772588722239781,0.0,21.0,0.34266564577160785,1.0,30.0
ESH0283,1.275229357798165,0.0,1.0,1.0,26.0,0.2385321100917431,0.0,8.8121387283237,478.0,0.4068441064638783,0.4916366021646441,0.0,0.4398163332240078,0.2,2646.0,109.0,24.275229357798164,1695.0,13.0,138.0,525.0,131.0,144.0,0.0,0.8,88.33333333333333,4.5,54.0,29.5,0.0,0.8,9.855879994166663,18.09963619111111,2.156331573055556,0.0,0.0,35.0,0.8999999999999999,2.7,0,11,1,4,0,0,0.8220808639358385,0.0,0.6931471805599453,0.6931471805599453,3.295836866004329,0.0,7.881182202227102,4.700480365792417,3.229824839357871,7.4360278163518485,2.6390573296152584,4.9344739331306915,6.26530121273771,4.882801922586371,4.976733742420574,1.7047480922384253,4.007333185232471,0.0,1.1494104586360516,0.0,0.0,3.58351893845611,0.0,327.0,1.7625991780039119,3.0,70.0
ESJ0670,1.2585034013605445,0.0,4.0,1.0,34.0,0.2312925170068027,0.0,9.811563169164884,740.0,0.4700319659030367,0.1988214753382802,0.0,0.4436927106067219,0.2,3303.0,147.0,22.46938775510204,2128.0,19.0,175.0,641.0,177.0,163.0,0.0,0.8,91.23529411764706,5.066666666666666,76.0,34.05882352941177,0.0,0.8,8.337733009444444,15.7368274,1.3639438272222222,0.0,129.0,44.0,0.8999999999999999,2.7,0,11,1,6,0,0,0.8147023821377524,0.0,1.6094379124341003,0.6931471805599453,3.5553480614894135,0.0,8.102889134640868,4.997212273764115,3.155696923246669,7.663407664893479,2.995732273553991,5.170483995038151,6.464588303689961,5.181783550292085,5.099866427824199,1.80280930541464,4.343805421853684,0.0,0.8603313375112078,0.0,4.867534450455582,3.8066624897703196,0.0,383.0,0.9169146058622408,9.0,217.0
ESR0693,1.6923076923076923,0.0,5.0,1.0,19.0,0.1623931623931624,0.0,8.727810650887575,276.0,0.2631578947368421,0.76,16.0,0.0,0.4,509.0,108.0,4.712962962962963,339.0,3.0,15.0,101.0,31.0,20.0,0.0,0.6000000000000001,89.25,7.4,74.0,23.75,2.0,1.0,9.61424334472222,18.472164351666667,1.9667171191666664,0.0,0.0,23.0,0.6,2.6,0,15,1,0,0,0,0.9903987040278769,0.0,1.791759469228055,0.6931471805599453,2.995732273553991,2.833213344056216,6.234410725718371,4.6913478822291435,1.7427377967811681,5.8289456176102075,1.3862943611198906,2.772588722239781,4.624972813284271,3.4657359027997265,3.044522437723423,2.128231705849268,4.31748811353631,1.0986122886681098,1.0874559943860502,0.0,0.0,3.1780538303479458,232.0,49.0,1.7455621301775148,11.0,46.0
FEB0306,1.5695652173913044,0.0,3.0,1.0,22.0,0.0956521739130434,0.0,1.0,139.0,0.3889908256880734,0.6231003039513677,0.0,0.5075987841945289,0.6000000000000001,1157.0,222.0,5.211711711711712,759.0,9.0,55.0,224.0,60.0,50.0,0.0,0.6000000000000001,9.333333333333334,1.0,1.0,7.666666666666667,0.0,0.0,11.185166666666666,17.133989234444446,2.5151844013888884,0.0,0.0,72.0,0.8999999999999999,2.1,0,14,1,0,0,0,0.9437367084829028,0.0,1.3862943611198906,0.6931471805599453,3.1354942159291497,0.0,7.05444965813294,5.407171771460119,1.8264364959210224,6.633318433280377,2.302585092994046,4.02535169073515,5.41610040220442,4.110873864173311,3.9318256327243257,0.6931471805599453,0.6931471805599453,0.0,1.25709198516365,0.0,0.0,4.290459441148391,0.0,127.0,0.24238030172053204,7.0,144.0
FFC0891,2.2841530054644807,4.0,3.0,1.0,14.0,0.0765027322404371,0.2,2.917525773195876,194.0,0.5107758620689655,0.7173144876325088,0.0,0.0,0.6000000000000001,961.0,173.0,5.554913294797688,612.0,7.0,48.0,191.0,49.0,54.0,0.0124869927159209,0.6000000000000001,27.0,1.4,7.0,15.833333333333334,7.0,0.2,11.573703417486112,16.000148401666667,3.263564687222222,22.0,2.0,69.0,1.7999999999999998,3.4,0,15,1,0,0,1,1.1891087816937866,1.6094379124341003,1.3862943611198906,0.6931471805599453,2.70805020110221,0.0,6.8690144506657065,5.159055299214529,1.8802148897899185,6.418364935936212,2.0794415416798357,3.8918202981106265,5.2574953720277815,3.912023005428146,4.007333185232471,0.8754687373538999,2.0794415416798357,2.0794415416798357,1.4501055914132894,3.1354942159291497,1.0986122886681098,4.248495242049359,1233.0,129.1248699271592,1.0689432989690721,11.0,162.0
FKK0055,1.2027972027972027,0.0,0.0,1.0,27.0,0.1888111888111888,0.0,8.72354211663067,645.0,0.4957162182474072,0.8108442683832632,0.0,0.5023520673434019,0.6000000000000001,601.0,127.0,4.732283464566929,377.0,3.0,27.0,132.0,26.0,36.0,0.0,0.6000000000000001,95.17647058823528,5.571428571428571,78.0,34.705882352941174,0.0,0.8,10.580367016944445,17.311699045555557,2.4311880891666666,0.0,213.0,25.0,1.2,3.2,0,9,1,4,0,0,0.7897280085657258,0.0,0.0,0.6931471805599453,3.332204510175204,0.0,6.400257445308821,4.852030263919617,1.7461139617380945,5.934894195619588,1.3862943611198906,3.332204510175204,4.890349128221754,3.295836866004329,3.6109179126442243,1.8827312474337816,4.3694478524670215,0.0,1.2329065828828074,0.0,5.365976015021851,3.258096538021482,0.0,81.0,3.5064160146009904,1.0,263.0
FMG0527,3.0,12.0,0.0,1.0,0.0,0.0,0.2,2.936802973977695,223.0,0.3297628156082632,0.7632911392405063,0.0,0.0,0.4,23.0,2.0,11.5,15.0,0.0,3.0,4.0,1.0,0.0,1.0,0.4,27.58333333333333,1.6666666666666667,10.0,16.166666666666668,0.0,0.0,9.14442214111111,16.9743309,1.5087190652777778,3.0,0.0,0.0,0.6,1.6,0,21,12,3,1,0,1.3862943611198906,2.5649493574615367,0.0,0.6931471805599453,0.0,0.0,3.1780538303479458,1.0986122886681098,2.5257286443082556,2.772588722239781,0.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.9808292530117262,2.3978952727983707,0.0,0.9197722903210575,1.3862943611198906,0.0,0.0,3.0,10.0,0.7392080959545825,13.0,3.0
FOB0756,1.183206106870229,0.0,1.0,1.0,22.0,0.1679389312977099,0.0,2.9571428571428573,302.0,0.537882589061716,0.5265700483091788,0.0,0.4959742351046698,0.6000000000000001,165.0,54.0,3.055555555555556,101.0,1.0,10.0,37.0,9.0,7.0,0.0,0.2,28.0,0.0,0.0,19.73333333333333,0.0,0.0,10.784491654444444,15.610230256666666,2.4805369783333333,0.0,159.0,142.0,1.2,2.0,0,9,1,2,0,0,0.7807944876187011,0.0,0.6931471805599453,0.6931471805599453,3.1354942159291497,0.0,5.111987788356544,4.007333185232471,1.4000876832522264,4.624972813284271,0.6931471805599453,2.3978952727983707,3.6375861597263857,2.302585092994046,2.0794415416798357,0.0,0.0,0.0,1.2471865860015008,0.0,5.075173815233827,4.962844630259907,0.0,17.0,0.837560031538958,3.0,443.0
FSC0601,2.224561403508772,0.0,5.0,1.0,21.0,0.0736842105263157,0.0,13.660130718954248,662.0,0.4437904649793996,0.204066985645933,0.0,0.4782296650717703,0.2,653.0,204.0,3.200980392156863,413.0,3.0,32.0,121.0,41.0,43.0,0.0,0.6000000000000001,150.58333333333334,16.627916666666664,187.0,33.25,0.0,1.0,8.165317215277778,16.722500857222222,1.0440007736111112,0.0,0.0,18.0,0.6,2.4,0,11,1,0,0,0,1.1707969420870366,0.0,1.791759469228055,0.6931471805599453,3.091042453358316,0.0,6.483107351457199,5.3230099791384085,1.4353179247535635,6.025865973825314,1.3862943611198906,3.4965075614664802,4.804021044733257,3.7376696182833684,3.784189633918261,2.8694838196408305,5.236441962829949,0.0,0.7149090508204036,0.0,0.0,2.9444389791664403,0.0,95.0,1.2371021785210061,11.0,36.0
FTM0406,4.5,17.0,0.0,1.0,0.0,0.0,0.2,8.754098360655737,384.0,0.4776632302405498,0.0,0.0,0.0,0.2,33.0,2.0,16.5,22.0,0.0,1.0,9.0,0.0,1.0,1.0,0.6000000000000001,89.75,5.555555555555555,50.0,32.083333333333336,0.0,0.4,7.971192547777778,17.791494868333334,1.0617837144444444,3.0,0.0,0.0,0.6,2.0,0,20,11,0,0,0,1.7047480922384253,2.8903717578961645,0.0,0.6931471805599453,0.0,0.0,3.5263605246161616,1.0986122886681098,2.8622008809294686,3.1354942159291497,0.0,0.6931471805599453,2.302585092994046,0.0,0.6931471805599453,1.8803128665695001,3.9318256327243257,0.0,0.7235714889412428,1.3862943611198906,0.0,0.0,3.0,12.0,0.0,18.0,3.0
GCL0016,1.2641509433962264,0.0,1.0,1.0,24.0,0.2264150943396226,0.0,10.6340206185567,682.0,0.4211464211464211,0.5048473097430926,0.0,0.0,0.4,199.0,62.0,3.2096774193548385,128.0,1.0,18.0,31.0,7.0,14.0,0.0,0.2,107.76923076923076,4.222222222222222,38.0,31.46153846153846,0.0,0.4,10.102119455833332,17.79472153777778,2.4653525602777777,0.0,77.0,18.0,1.2,2.2,0,13,1,3,0,0,0.8171998292299242,0.0,0.6931471805599453,0.6931471805599453,3.2188758248682006,0.0,5.298317366548036,4.143134726391533,1.4373860222776018,4.859812404361672,0.6931471805599453,2.9444389791664403,3.4657359027997265,2.0794415416798357,2.70805020110221,1.6529230243738393,3.6635616461296463,0.0,1.242814376463704,0.0,4.356708826689592,2.9444389791664403,0.0,31.0,2.260948441360812,3.0,113.0
GCS0571,1.1794871794871795,0.0,1.0,1.0,21.0,0.1794871794871795,0.0,1.0,128.0,0.2725598526703499,0.1957831325301204,0.0,0.4909638554216867,0.2,564.0,107.0,5.271028037383178,364.0,8.0,32.0,108.0,23.0,29.0,0.0,0.6000000000000001,9.5,1.0,4.0,6.833333333333333,0.0,0.0,10.583520579166668,18.33033271416667,2.477182457777777,0.0,0.0,13.0,0.8999999999999999,1.7,0,18,1,1,0,0,0.77908961036067,0.0,0.6931471805599453,0.6931471805599453,3.091042453358316,0.0,6.336825731146441,4.68213122712422,1.8359403025097756,5.8998973535824915,2.1972245773362196,3.4965075614664802,4.6913478822291435,3.1780538303479458,3.4011973816621555,0.6931471805599453,1.6094379124341003,0.0,1.2462223272824544,0.0,0.0,2.6390573296152584,0.0,82.0,0.053362621757749196,3.0,26.0
GHH0288,2.2445141065830723,0.0,4.0,1.0,23.0,0.0721003134796238,0.0,1.0,129.0,0.3452157598499062,0.6547619047619048,0.0,0.494047619047619,0.4,1563.0,299.0,5.22742474916388,1004.0,7.0,85.0,303.0,80.0,84.0,0.0,0.6000000000000001,9.333333333333334,2.0,10.0,5.833333333333333,0.0,0.0,9.57563668861111,17.2940023375,2.3762517061111117,9.0,2.0,47.0,1.7999999999999998,2.8,0,9,1,0,0,0,1.176965602914625,0.0,1.6094379124341003,0.6931471805599453,3.1780538303479458,0.0,7.355001921105257,5.703782474656201,1.8289628844463262,6.912742820493176,2.0794415416798357,4.454347296253507,5.717027701406222,4.394449154672439,4.442651256490317,1.0986122886681098,2.3978952727983707,0.0,1.216766131451806,2.302585092994046,1.0986122886681098,3.871201010907891,9.0,189.0,0.22603412847315288,9.0,105.0
GHL0460,3.6666666666666665,10.0,0.0,1.0,0.0,0.0,0.2,1.0,105.0,0.39067055393586,0.5161290322580645,0.0,0.0,0.4,41.0,2.0,20.5,27.0,0.0,1.0,7.0,4.0,2.0,1.0,0.8,9.5,0.0,0.0,8.083333333333334,0.0,0.0,7.994409722222223,17.895982998055555,1.0569305833333331,2.0,0.0,0.0,0.6,2.0,0,2,11,2,1,0,1.5404450409471488,2.3978952727983707,0.0,0.6931471805599453,0.0,0.0,3.7376696182833684,1.0986122886681098,3.068052935133617,3.332204510175204,0.0,0.6931471805599453,2.0794415416798357,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.7212148635449184,1.0986122886681098,0.0,0.0,2.0,14.0,0.2016364149346374,11.0,2.0
GKO0078,1.5316455696202531,0.0,3.0,1.0,21.0,0.0886075949367088,0.0,17.391304347826086,919.0,0.40977139389035,0.6906666666666667,0.0,0.5016666666666667,0.8,942.0,214.0,4.401869158878505,604.0,6.0,41.0,190.0,47.0,54.0,0.0,0.6000000000000001,178.08333333333334,5.888888888888889,53.0,36.0,0.0,0.8,9.724920848055556,15.984564834166669,2.788311257777778,0.0,0.0,127.0,0.8999999999999999,3.1,0,12,1,1,0,0,0.9288695140810151,0.0,1.3862943611198906,0.6931471805599453,3.091042453358316,0.0,6.849066282633458,5.3706380281276624,1.6867450342104713,6.405228458030842,1.9459101490553132,3.7376696182833684,5.25227342804663,3.871201010907891,4.007333185232471,1.9299098077088723,3.9889840465642745,0.0,1.3319203413720215,0.0,0.0,4.852030263919617,0.0,126.0,4.922007699366986,7.0,254.0
GNS0178,1.2666666666666666,1.0,1.0,1.0,28.0,0.2333333333333333,0.0,8.616959064327485,517.0,0.5172341758930437,0.65252799457075,0.0,0.4974550390227349,0.6000000000000001,3049.0,120.0,25.064561659848042,2008.0,19.0,143.0,594.0,153.0,132.0,0.0078714332568055,0.8,88.83333333333333,1.0,2.0,26.33333333333333,0.0,0.0,9.360327909166667,17.02675995,3.0359657044444446,30.0,2.0,26.0,1.7999999999999998,3.2,0,11,1,2,0,0,0.8183103235139513,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.367295829986474,0.0,8.022896869601457,4.795790545596741,3.2605766008850288,7.605392364814935,2.995732273553991,4.969813299576001,6.38856140554563,5.0369526024136295,4.890349128221754,0.6931471805599453,1.0986122886681098,0.0,1.3952456050430802,3.4339872044851463,1.0986122886681098,3.295836866004329,30.0,321.07871433256804,2.9083079539249206,4.0,84.0
GTD0219,4.059322033898305,241.0,1.0,4.889999999997372,27.0,0.2288135593220339,0.4,10.694915254237287,228.0,0.5794527124339894,0.5586370839936609,0.0,0.4928684627575277,0.6000000000000001,1281.0,111.0,11.54054054054054,830.0,5.0,56.0,254.0,72.0,64.0,0.4715066354410617,0.8,108.0,8.75,105.0,42.333333333333336,0.0,1.0,11.067289682499998,13.167938775277776,7.419121231666667,257.0,0.0,370.0,1.5,4.3,0,3,1,0,1,1,1.6212324889269374,5.488937726156687,0.6931471805599453,1.773255997663049,3.332204510175204,0.0,7.156176637480615,4.718498871295094,2.528966639582031,6.7226297948554485,1.791759469228055,4.04305126783455,5.541263545158426,4.290459441148391,4.174387269895637,2.277267285009756,4.663439094112067,0.0,2.130505456022212,5.552959584921617,0.0,5.916202062607435,257.0,147.71506635441062,3.4619844259827333,247.88999999999737,997.0
GZC0735,1.4703703703703703,0.0,2.0,1.0,25.0,0.0925925925925925,0.0,14.654135338345863,872.0,0.2945219745886274,0.599281682914315,0.0,0.0,0.4,304.0,122.0,2.4918032786885247,183.0,4.0,18.0,57.0,13.0,29.0,0.0,0.6000000000000001,146.14285714285714,7.214285714285714,101.0,32.42857142857143,0.0,1.0,10.349617755833332,16.206137485833334,2.5528743447222224,0.0,90.0,96.0,1.2,3.2,0,14,1,0,0,0,0.9043680869172489,0.0,1.0986122886681098,0.6931471805599453,3.258096538021482,0.0,5.720311776607412,4.812184355372417,1.2504183015361139,5.214935757608986,1.6094379124341003,2.9444389791664403,4.060443010546419,2.6390573296152584,3.4011973816621555,2.1058747987479918,4.624972813284271,0.0,1.2677569504473363,0.0,4.51085950651685,4.574710978503383,0.0,70.0,2.586478694131705,5.0,282.0
HAD0246,1.1888888888888889,2.0,4.0,1.0,31.0,0.1722222222222222,0.0,9.796747967479677,741.0,0.3210904960242332,0.5769709543568464,41.0,0.0,0.4,315.0,102.0,3.088235294117647,204.0,3.0,14.0,57.0,21.0,16.0,0.0,0.6000000000000001,91.44444444444444,3.4615384615384617,45.0,27.88888888888889,0.0,0.4,10.275856415,15.078772865833333,3.5763264991666666,82.0,233.07999999999993,71.0,1.7999999999999998,3.2,0,9,1,6,0,0,0.7833940584077235,1.0986122886681098,1.6094379124341003,0.6931471805599453,3.4657359027997265,3.7376696182833684,5.755742213586912,4.634728988229636,1.4081134085145304,5.3230099791384085,1.3862943611198906,2.70805020110221,4.060443010546419,3.091042453358316,2.833213344056216,1.4954936530848826,3.828641396489095,0.0,1.5208966018745482,4.418840607796598,5.455662937271814,4.276666119016055,123.0,41.0,1.8149444500881964,11.0,457.0799999999999
