user,email_count,recipient_count,external_count,late_night_count,weekend_count,external_ratio,late_night_ratio,weekend_ratio,email_spike,login_count,late_logins,weekend_logins,after_hours_logins,failed_logins,late_login_ratio,weekend_login_ratio,after_hours_ratio,login_spike,file_access_count,file_copy_count,sensitive_file_access,after_hours_file_access,weekend_file_access,copy_ratio,sensitive_ratio,after_hours_file_ratio,file_spike,device_activity_count,usb_insertions,unknown_device_count,after_hours_device_usage,weekend_device_usage,usb_ratio,unknown_device_ratio,after_hours_device_ratio,device_spike,label
MLL0598,1.0,131.0,0,0.0,0,0.4642857142857143,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,353.0,353.0,297.0,0.0,0,1,0.8389830508474576,0.0,0,8.055072463768116,8.055072463768116,0,0.0,0,0.8895646606914213,0.0,0.0,1,0
MLM0950,1.0,144.0,0,0.0,0,0.5375552282768777,0.0,0,0,162.0,9.0,153.0,9.0,0,0.05521472392638037,0.9386503067484663,0.05521472392638037,0,2752.0,2752.0,2311.0,1.999999999999968,0,1,0.839447875045405,0.0007267441860465,1,2.1739130434782608,2.1739130434782608,0,1.0,0,0.684931506849315,0.0,0.31506849315068497,0,1
MOH0273,8.679197994987469,572.0,3,0.0,0,0.4103656372026979,0.0,0,0,53.0,0.0,53.0,0.0,0,0.0,0.9814814814814815,0.0,0,8468.56,8468.56,7088.679999999999,0.0,0,1,0.8369596531578972,0.0,1,7.867830423940149,7.867830423940149,0,0.0,0,0.8872328458942633,0.0,0.0,1,0
MOS0047,10.75,350.0,3,0.0,0,0.330222079176054,0.0,0,0,388.0,388.0,0.0,388.0,0,0.9974293059125964,0.0,0.9974293059125964,1,1593.0,1593.0,1349.0,889.0000000000001,0,1,0.8462986198243413,0.5580665411173886,0,5.045454545454546,5.045454545454546,0,365.0,0,0.8345864661654135,0.0,60.375939849624054,1,1
MPM0220,10.680555555555555,423.0,4,0.0,0,0.4179574691520084,0.0,0,0,507.0,506.0,1.0,506.0,0,0.9960629921259843,0.001968503937007874,0.9960629921259843,1,6689.0,6689.0,5607.0,1110.9999999999998,0,1,0.8381165919282512,0.1660935864852743,1,8.641647398843931,8.641647398843931,0,365.2899999999997,0,0.8962832845225284,0.0,37.88667899676556,1,1
MPT0376,8.777472527472527,523.0,3,0.0,0,0.4136424092722782,0.0,0,0,37.0,0.0,37.0,0.0,0,0.0,0.9736842105263158,0.0,0,1054.0,1054.0,871.0,0.0,0,1,0.8255924170616113,0.0,0,1.55893536121673,1.55893536121673,0,0.0,0,0.6092124814264487,0.0,0.0,0,0
MSO0222,10.652719665271968,468.0,3,0.0,0,0.3254705742196807,0.0,0,0,512.0,512.0,0.0,512.0,0,0.9980506822612085,0.0,0.9980506822612085,1,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0,2.0,2.0,0,1.0,0,0.6666666666666666,0.0,0.3333333333333333,0,0
MTB0620,14.614492753623187,821.0,5,0.0,0,0.4010550852656115,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1971.0,1971.0,1671.0,0.0,0,1,0.8473630831643002,0.0,0,2.9472140762463344,2.9472140762463344,0,0.0,0,0.7466567607726597,0.0,0.0,0,0
MTT0901,2.827586206896552,74.0,0,0.0,0,0.3380281690140845,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,187.0,187.0,152.0,0.0,0,1,0.8085106382978723,0.0,0,3.2142857142857144,3.2142857142857144,0,0.0,0,0.7627118644067796,0.0,0.0,0,0
MVB0515,2.9239766081871346,247.0,1,0.0,0,0.3561064087061669,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1777.0,1777.0,1504.0,0.0,0,1,0.8458942632170978,0.0,0,1.5420168067226891,1.5420168067226891,0,0.0,0,0.606611570247934,0.0,0.0,0,0
MYD0978,10.705179282868526,469.0,5,0.0,0,0.5194241316270567,0.0,0,0,4.0,3.0,1.0,3.0,0,0.6,0.2,0.6,0,15.0,15.0,9.0,15.0,0,1,0.5625,1.0,0,1.75,1.75,0,5.0,0,0.6363636363636364,0.0,1.8181818181818181,0,0
NAF0326,15.582056892778994,986.0,4,0.0,0,0.2891027844620144,0.0,0,1,218.0,0.0,218.0,0.0,0,0.0,0.9954337899543378,0.0,0,2446.0,2446.0,2047.0,0.0,0,1,0.8365345320800981,0.0,1,2.179176755447942,2.179176755447942,0,0.0,0,0.6854531607006855,0.0,0.0,0,1
NDM0417,8.8231884057971,548.0,3,0.0,0,0.4150189734371879,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1284.0,1284.0,1066.0,0.0,0,1,0.8295719844357977,0.0,0,2.189873417721519,2.189873417721519,0,0.0,0,0.6865079365079365,0.0,0.0,0,0
NGC0058,8.715962441314554,598.0,2,44.0,0,0.3244828147906825,4.528630103889829,0,0,101.0,0.0,101.0,0.0,0,0.0,0.9901960784313726,0.0,0,200.0,200.0,167.0,0.0,0,1,0.8308457711442786,0.0,0,1.1824324324324325,1.1824324324324325,0,1.0,0,0.541795665634675,0.0,0.4582043343653251,0,0
NGF0157,8.74074074074074,607.0,4,0.0,0,0.4976991150442478,0.0,0,0,146.0,42.0,104.0,42.0,0,0.2857142857142857,0.7074829931972789,0.2857142857142857,0,305.0,305.0,255.0,0.0,0,1,0.8333333333333334,0.0,0,1.2118644067796611,1.2118644067796611,0,0.0,0,0.5478927203065135,0.0,0.0,0,0
NKP0236,8.700581395348838,508.0,2,5.0,0,0.3350462487153134,0.5154330236739586,0,0,9.0,9.0,0.0,9.0,0,0.9,0.0,0.9,0,299.0,299.0,246.0,0.0,0,1,0.82,0.0,0,1.2424242424242424,1.2424242424242424,0,0.0,0,0.5540540540540541,0.0,0.0,0,0
NMS0280,2.9302325581395348,274.0,1,0.0,0,0.4687960687960688,0.0,0,0,89.0,0.0,89.0,0.0,0,0.0,0.9888888888888889,0.0,0,321.0,321.0,264.0,0.0,0,1,0.8198757763975155,0.0,0,1.25,1.25,0,0.0,0,0.5555555555555556,0.0,0.0,0,0
NOB0181,2.9106382978723406,299.0,1,0.0,0,0.4330497089117778,0.0,0,0,233.07999999999996,0.0,233.07999999999996,0.0,0,0.0,0.995727956254272,0.0,0,1703.0,1703.0,1444.0,0.0,0,1,0.8474178403755869,0.0,0,1.527536231884058,1.527536231884058,0,0.0,0,0.6043577981651376,0.0,0.0,0,0
NWT0098,8.86833855799373,524.0,4,0.0,0,0.4767641996557659,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,702.0,702.0,582.0,0.0,0,1,0.8278805120910384,0.0,0,2.148026315789474,2.148026315789474,0,0.0,0,0.6823406478578893,0.0,0.0,0,0
OBH0499,14.51981351981352,972.0,6,0.0,0,0.4752658795980096,0.0,0,0,205.0,32.0,173.0,32.0,0,0.1553398058252427,0.8398058252427184,0.1553398058252427,0,594.0,594.0,493.0,2.99999999999997,0,1,0.8285714285714286,0.005050505050505,0,8.59860788863109,8.59860788863109,0,10.0,0,0.8958182257674644,0.0,1.0418177423253565,1,1
OCS0865,15.49855072463768,844.0,8,0.0,0,0.5489550204452521,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,873.0,873.0,726.0,0.0,0,1,0.8306636155606407,0.0,0,2.0529595015576323,2.0529595015576323,0,0.0,0,0.6724489795918367,0.0,0.0,0,1
OLW0689,8.768115942028986,494.0,2,29.0,0,0.2758482232483437,2.9688427299703264,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1242.0,1242.0,1051.0,0.999999999999972,0,1,0.8455349959774738,0.000805152979066,0,2.217391304347826,2.217391304347826,0,0.0,0,0.6891891891891891,0.0,0.0,0,0
PAD0773,2.9590643274853803,255.0,1,0.0,0,0.436385255648038,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2558.0,2558.0,2140.0,0.0,0,1,0.8362641656897225,0.0,1,1.2277227722772277,1.2277227722772277,0,0.0,0,0.5511111111111111,0.0,0.0,0,0
PDH0716,1.0,144.0,0,0.0,0,0.4895238095238095,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1723.0,1723.0,1421.0,0.0,0,1,0.824245939675174,0.0,0,2.076687116564417,2.076687116564417,0,0.0,0,0.674975074775673,0.0,0.0,0,0
PMC0328,2.9156976744186047,233.0,1,0.0,0,0.4405762304921968,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,656.0,656.0,562.0,0.0,0,1,0.8554033485540334,0.0,0,2.1135646687697163,2.1135646687697163,0,0.0,0,0.6788247213779128,0.0,0.0,0,0
PMV0850,1.0,146.0,0,19.0,0,0.4625,9.5,0,0,18.0,18.0,0.0,18.0,0,0.9473684210526315,0.0,0.9473684210526315,0,490.0,490.0,412.0,18.999999999999982,0,1,0.8391038696537678,0.0387755102040816,0,1.5161290322580645,1.5161290322580645,0,5.0,0,0.6025641025641025,0.0,1.9871794871794872,0,0
PNH0761,2.9005847953216373,253.0,1,0.0,0,0.5168815224063843,0.0,0,0,46.0,42.0,4.0,42.0,0,0.8936170212765957,0.0851063829787234,0.8936170212765957,0,2106.0,2106.0,1772.0,1.9999999999998253,0,1,0.8410061699098244,0.0009496676163342,0,1.3444444444444446,1.3444444444444446,0,1.0,0,0.5734597156398105,0.0,0.42654028436018954,0,1
PNL0301,1.086092715231788,96.0,0,0.0,0,0.3522727272727273,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,296.0,296.0,246.0,0.0,0,1,0.8282828282828283,0.0,0,2.26027397260274,2.26027397260274,0,0.0,0,0.6932773109243697,0.0,0.0,0,0
PPF0435,9.546712802768166,505.0,5,0.0,0,0.5265126512651265,0.0,0,0,3.0,3.0,0.0,3.0,0,0.75,0.0,0.75,0,1.0,1.0,1.0,1.0,0,1,0.5,1.0,0,6.75,6.75,0,27.0,0,0.8709677419354839,0.0,3.4838709677419355,1,0
PSF0133,1.0695187165775402,111.0,0,0.0,0,0.3963414634146341,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,449.0,449.0,368.0,0.0,0,1,0.8177777777777778,0.0,0,2.229508196721312,2.229508196721312,0,0.0,0,0.6903553299492386,0.0,0.0,0,0
QJR0688,9.811111111111112,586.0,4,51.0,0,0.4415539368713146,4.717368961973278,0,0,20.0,0.0,20.0,0.0,0,0.0,0.9523809523809523,0.0,0,1069.0,1069.0,906.0,0.0,0,1,0.8467289719626169,0.0,0,1.56640625,1.56640625,0,0.0,0,0.6103500761035008,0.0,0.0,0,0
QOS0878,13.690265486725664,305.0,5,0.0,0,0.3658441049745397,0.0,0,0,55.0,0.0,55.0,0.0,0,0.0,0.9821428571428571,0.0,0,127.0,127.0,102.0,0.0,0,1,0.796875,0.0,0,2.192660550458716,2.192660550458716,0,0.0,0,0.6867816091954023,0.0,0.0,0,0
QRM0739,15.652173913043478,822.0,5,0.0,0,0.335175369347017,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8401.0,8401.0,7051.0,0.0,0,1,0.8392049512020947,0.0,1,8.638728323699421,8.638728323699421,0,0.0,0,0.8962518740629685,0.0,0.0,1,0
RAB0589,1.0,99.0,0,0.0,0,0.3365079365079365,0.0,0,0,4.0,3.0,1.0,3.0,0,0.6,0.2,0.6,0,2.0,2.0,2.0,2.0,0,1,0.6666666666666666,1.0,0,1.3333333333333333,1.3333333333333333,0,3.0,0,0.5714285714285715,0.0,1.2857142857142858,0,0
RAR0725,1.0797546012269938,88.0,0,0.0,0,0.3566176470588235,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,355.0,355.0,289.0,0.0,0,1,0.8117977528089888,0.0,0,2.1481481481481484,2.1481481481481484,0,0.0,0,0.6823529411764706,0.0,0.0,0,0
RAW0915,8.746867167919799,582.0,4,297.0,0,0.4908399585205669,30.471329390588842,0,0,98.0,4.0,94.0,4.0,0,0.04040404040404041,0.9494949494949495,0.04040404040404041,0,459.0,459.0,385.0,23.999999999999996,0,1,0.8369565217391305,0.0522875816993464,0,1.5422535211267605,1.5422535211267605,0,11.0,0,0.6066481994459834,0.0,4.326869806094183,0,1
RDT0424,8.730434782608695,499.0,3,0.0,0,0.4069981583793738,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,464.0,464.0,388.0,0.0,0,1,0.8344086021505376,0.0,0,1.5341880341880345,1.5341880341880345,0,0.0,0,0.6053962900505903,0.0,0.0,0,0
RGG0064,8.558558558558559,338.0,3,0.0,0,0.3718318896374719,0.0,0,0,3.0,3.0,0.0,3.0,0,0.75,0.0,0.75,0,12.0,12.0,11.0,12.0,0,1,0.8461538461538461,1.0,0,1.5,1.5,0,6.0,0,0.6,0.0,2.4,0,0
RHL0992,8.948863636363637,313.0,3,330.0,0,0.3794541319181198,33.16961736150771,0,0,2.0,2.0,0.0,2.0,0,0.6666666666666666,0.0,0.6666666666666666,0,370.0,370.0,306.0,68.0,0,1,0.8247978436657682,0.1837837837837838,0,2.215568862275449,2.215568862275449,0,63.0,0,0.6890130353817504,0.0,19.592178770949722,0,1
RHO0732,14.53623188405797,768.0,4,0.0,0,0.3172179813401187,0.0,0,0,65.0,62.0,3.0,62.0,0,0.9393939393939394,0.045454545454545456,0.9393939393939394,0,855.0,855.0,706.0,18.99999999999998,0,1,0.8247663551401869,0.0222222222222222,0,2.123076923076923,2.123076923076923,0,15.0,0,0.6798029556650246,0.0,4.802955665024631,0,1
RKD0604,14.526666666666667,448.0,5,0.0,0,0.36996336996337,0.0,0,0,4.0,4.0,0.0,4.0,0,0.8,0.0,0.8,0,49.0,49.0,41.0,49.0,0,1,0.82,1.0,0,5.0,5.0,0,20.0,0,0.8333333333333334,0.0,3.3333333333333335,1,0
RLG0856,14.22608695652174,789.0,6,0.0,0,0.4270988574267262,0.0,0,0,25.0,23.0,2.0,23.0,0,0.8846153846153846,0.07692307692307693,0.8846153846153846,0,334.0,334.0,263.0,7.999999999999989,0,1,0.7850746268656716,0.0239520958083832,0,1.6130434782608696,1.6130434782608696,0,5.0,0,0.6173044925124792,0.0,1.913477537437604,0,0
RMW0542,8.7875,285.0,4,0.0,0,0.4846153846153846,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,330.0,330.0,271.0,0.0,0,1,0.8187311178247734,0.0,0,2.52027027027027,2.52027027027027,0,0.0,0,0.7159309021113244,0.0,0.0,0,0
RNP0211,13.479768786127169,716.0,5,0.0,0,0.4195813288259004,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2638.0,2638.0,2204.0,0.0,0,1,0.8351648351648352,0.0,1,3.128279883381924,3.128279883381924,0,0.0,0,0.7577683615819208,0.0,0.0,0,0
RRC0553,8.881578947368421,150.0,3,0.0,0,0.3782108060230292,0.0,0,0,23.0,0.0,23.0,0.0,0,0.0,0.9583333333333334,0.0,0,1342.0,1342.0,1112.0,0.0,0,1,0.8279970215934475,0.0,0,1.5,1.5,0,0.0,0,0.6,0.0,0.0,0,0
RRP0568,8.663768115942029,542.0,4,0.0,0,0.5249338489721148,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1450.0,1450.0,1219.0,0.0,0,1,0.8401102687801516,0.0,0,1.548780487804878,1.548780487804878,0,0.0,0,0.6076555023923446,0.0,0.0,0,0
RSC0089,8.789041095890411,566.0,3,0.0,0,0.4408866995073892,0.0,0,0,91.0,54.0,37.0,54.0,0,0.5869565217391305,0.40217391304347827,0.5869565217391305,0,865.0,865.0,723.0,16.99999999999996,0,1,0.8348729792147807,0.0196531791907514,0,7.934246575342466,7.934246575342466,0,41.0,0,0.8880711438209138,0.0,4.589083103342532,1,1
RSM0277,8.725947521865889,542.0,3,0.0,0,0.4323553382233089,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,393.0,393.0,320.0,0.0,0,1,0.8121827411167513,0.0,0,1.6307053941908711,1.6307053941908711,0,0.0,0,0.6198738170347003,0.0,0.0,0,0
RUM0880,14.546511627906977,780.0,6,0.0,0,0.4528602995335133,0.0,0,0,34.0,30.0,4.0,30.0,0,0.8571428571428571,0.11428571428571428,0.8571428571428571,0,2199.0,2199.0,1815.0,31.99999999999993,0,1,0.825,0.0145520691223283,0,2.1635802469135803,2.1635802469135803,0,8.0,0,0.6839024390243903,0.0,2.528780487804878,0,1
RVF0201,10.701449275362318,572.0,4,0.0,0,0.3893267651888341,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,252.0,252.0,201.0,0.0,0,1,0.7944664031620553,0.0,0,1.513157894736842,1.513157894736842,0,0.0,0,0.6020942408376964,0.0,0.0,0,0
SAA0999,8.716763005780347,491.0,4,113.0,0,0.4945935122146576,11.62938726948245,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8468.0,8468.0,7078.01,141.9999999999998,0,1,0.8357551068603141,0.016769012753897,1,8.641647398843931,8.641647398843931,0,32.0,0,0.8962832845225284,0.0,3.318934895279091,1,0
SAB0781,2.941348973607038,267.0,0,0.0,0,0.2963636363636364,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1441.0,1441.0,1219.0,0.0,0,1,0.8453536754507628,0.0,0,1.506122448979592,1.506122448979592,0,0.0,0,0.6009771986970684,0.0,0.0,0,0
SBH0537,12.466321243523316,768.0,5,0.0,0,0.45,0.0,0,0,53.0,0.0,53.0,0.0,0,0.0,0.9814814814814815,0.0,0,428.0,428.0,357.0,0.0,0,1,0.8321678321678322,0.0,0,1.1965811965811963,1.1965811965811963,0,0.0,0,0.5447470817120622,0.0,0.0,0,0
SBN0866,14.628985507246377,774.0,6,0.0,0,0.4185852320171776,0.0,0,0,26.0,25.0,1.0,25.0,0,0.9259259259259259,0.037037037037037035,0.9259259259259259,0,5864.0,5864.0,4953.0,1.999999999999588,0,1,0.8445012787723786,0.0003410641200545,1,1.5708333333333333,1.5708333333333333,0,1.0,0,0.6110210696920584,0.0,0.3889789303079417,0,0
SBN0971,1.0,147.0,0,0.0,0,0.2654232424677188,0.0,0,0,94.0,0.0,94.0,0.0,0,0.0,0.9894736842105263,0.0,0,577.0,577.0,473.0,0.0,0,1,0.8183391003460208,0.0,0,1.2394366197183098,1.2394366197183098,0,0.0,0,0.5534591194968552,0.0,0.0,0,0
SCP0130,2.9098837209302326,249.0,1,0.0,0,0.4071560764959901,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1615.0,1615.0,1368.0,0.0,0,1,0.8465346534653465,0.0,0,2.166163141993957,2.166163141993957,0,0.0,0,0.6841603053435114,0.0,0.0,0,0
SGM0021,10.672463768115945,586.0,6,0.0,0,0.568601798855274,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2596.0,2596.0,2179.0,0.0,0,1,0.8390450519830573,0.0,1,3.0028901734104045,3.0028901734104045,0,0.0,0,0.7501805054151623,0.0,0.0,0,0
SJO0209,13.565340909090908,721.0,4,0.0,0,0.3658097686375321,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,372.0,372.0,308.0,0.0,0,1,0.8257372654155496,0.0,0,1.1666666666666667,1.1666666666666667,0,0.0,0,0.5384615384615384,0.0,0.0,0,0
SMY0792,8.73121387283237,547.0,3,0.0,0,0.4475283630470016,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1209.0,1209.0,1015.0,0.0,0,1,0.8388429752066116,0.0,0,1.5702479338842976,1.5702479338842976,0,0.0,0,0.6109324758842444,0.0,0.0,0,0
SNC0187,2.929765886287625,245.0,1,0.0,0,0.4482522275531185,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2321.0,2321.0,1938.0,0.0,0,1,0.834625322997416,0.0,0,1.26,1.26,0,0.0,0,0.5575221238938054,0.0,0.0,0,0
TAP0551,8.71111111111111,370.0,4,0.0,0,0.4653679653679654,0.0,0,0,7.0,6.0,1.0,6.0,0,0.75,0.125,0.75,0,21.0,21.0,19.0,21.0,0,1,0.8636363636363636,1.0,0,1.25,1.25,0,5.0,0,0.5555555555555556,0.0,2.2222222222222223,0,0
TDS0984,8.747072599531617,687.0,3,0.0,0,0.4090029041626331,0.0,0,0,161.0,0.0,161.0,0.0,0,0.0,0.9938271604938271,0.0,0,3378.0,3378.0,2829.0,0.0,0,1,0.8372299496892571,0.0,1,1.2253521126760565,1.2253521126760565,0,0.0,0,0.5506329113924051,0.0,0.0,0,0
THR0873,14.627906976744184,806.0,6,0.0,0,0.4754712421459642,0.0,0,0,16.0,15.0,1.0,15.0,0,0.8823529411764706,0.058823529411764705,0.8823529411764706,0,8468.56,8468.56,7088.679999999999,53.642491495600474,0,1,0.8369596531578972,0.0063343108504398,1,7.92485549132948,7.92485549132948,0,18.0,0,0.8879533678756476,0.0,2.0168393782383416,1,1
TNM0961,1.0555555555555556,118.0,0,0.0,0,0.4507389162561576,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,526.0,526.0,428.0,0.0,0,1,0.8121442125237192,0.0,0,2.205357142857143,2.205357142857143,0,0.0,0,0.6880222841225627,0.0,0.0,0,0
TSR0676,8.713872832369942,530.0,3,0.0,0,0.4339432937864468,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,532.0,532.0,440.0,0.0,0,1,0.8255159474671669,0.0,0,2.17629179331307,2.17629179331307,0,0.0,0,0.6851674641148325,0.0,0.0,0,0
UAD0771,2.912280701754386,273.0,1,0.0,0,0.4622411693057247,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1873.0,1873.0,1563.0,0.0,0,1,0.8340448239060833,0.0,0,2.1415384615384614,2.1415384615384614,0,0.0,0,0.6816846229187071,0.0,0.0,0,0
USH0199,8.820809248554914,498.0,4,0.0,0,0.4745170571311138,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,142.0,142.0,121.0,0.0,0,1,0.8461538461538461,0.0,0,1.3333333333333333,1.3333333333333333,0,0.0,0,0.5714285714285715,0.0,0.0,0,0
VCC0396,8.756521739130434,546.0,4,51.0,0,0.5119935496875629,5.2272727272727275,0,0,47.0,44.0,3.0,44.0,0,0.9166666666666666,0.0625,0.9166666666666666,0,1616.0,1616.0,1366.0,2.999999999999909,0,1,0.8447742733457019,0.0018564356435643,0,2.198776758409786,2.198776758409786,0,2.0,0,0.6873804971319312,0.0,0.6252390057361377,0,1
VFM0814,8.791666666666666,371.0,3,373.0,0,0.4116800920598389,38.0936170212766,0,0,4.0,4.0,0.0,4.0,0,0.8,0.0,0.8,0,122.0,122.0,101.0,17.99999999999999,0,1,0.8211382113821138,0.1475409836065573,0,1.25,1.25,0,10.0,0,0.5555555555555556,0.0,4.444444444444445,0,0
VIA0063,13.62608695652174,740.0,5,0.0,0,0.3893485005170631,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8468.56,8468.56,7088.669999999999,0.0,0,1,0.8369584724590179,0.0,1,7.9508670520231215,7.9508670520231215,0,0.0,0,0.8882789796577334,0.0,0.0,1,0
VMJ0546,8.767441860465116,498.0,3,0.0,0,0.4419911682055399,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3373.0,3373.0,2806.0,0.0,0,1,0.8316538233550682,0.0,1,2.188271604938272,2.188271604938272,0,0.0,0,0.686350435624395,0.0,0.0,0,0
VSA0230,8.799319727891156,436.0,4,20.0,0,0.532516493873704,2.0409580006942036,0,0,1.0,1.0,0.0,1.0,0,0.5,0.0,0.5,0,389.0,389.0,318.0,0.0,0,1,0.8153846153846154,0.0,0,1.1666666666666667,1.1666666666666667,0,0.0,0,0.5384615384615384,0.0,0.0,0,0
VSS0154,10.75233644859813,356.0,3,0.0,0,0.3152325257588415,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,405.0,405.0,331.0,0.0,0,1,0.8152709359605911,0.0,0,2.31,2.31,0,0.0,0,0.6978851963746223,0.0,0.0,0,0
VTT0385,8.641399416909621,515.0,4,0.0,0,0.4981519507186858,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,409.0,409.0,342.0,0.0,0,1,0.8341463414634146,0.0,0,7.927745664739884,7.927745664739884,0,0.0,0,0.8879896406604079,0.0,0.0,1,0
WBC0192,13.595375722543352,712.0,4,0.0,0,0.3121754932502596,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,415.0,415.0,344.0,0.0,0,1,0.8269230769230769,0.0,0,1.2293577981651376,1.2293577981651376,0,0.0,0,0.5514403292181069,0.0,0.0,0,0
WDD0366,10.540983606557376,589.0,4,0.0,0,0.466704610130905,0.0,0,0,638.0,638.0,0.0,638.0,0,0.9984350547730829,0.0,0.9984350547730829,1,6.0,6.0,6.0,6.0,0,1,0.8571428571428571,1.0,0,1.5,1.5,0,6.0,0,0.6,0.0,2.4,0,0
WIF0691,8.733333333333333,515.0,4,35.0,0,0.5090689238210399,3.5958904109589045,0,0,1.0,1.0,0.0,1.0,0,0.5,0.0,0.5,0,8267.0,8267.0,6933.0,65.99999999999987,0,1,0.8385341074020319,0.0079835490504415,1,7.895953757225434,7.895953757225434,0,16.0,0,0.8875893437296946,0.0,1.798570500324886,1,0
WIQ0567,8.809090909090909,591.0,3,0.0,0,0.3436220472440945,0.0,0,0,174.0,0.0,174.0,0.0,0,0.0,0.9942857142857143,0.0,0,1955.0,1955.0,1639.0,0.0,0,1,0.8379345603271984,0.0,0,1.5226480836236933,1.5226480836236933,0,0.0,0,0.6035911602209946,0.0,0.0,0,0
WXH0872,14.707246376811597,811.0,6,0.0,0,0.4630294328786791,0.0,0,1,18.0,18.0,0.0,18.0,0,0.9473684210526315,0.0,0.9473684210526315,0,826.0,826.0,693.0,4.9999999999999405,0,1,0.837968561064087,0.0060532687651331,0,2.173374613003096,2.173374613003096,0,3.0,0,0.6848780487804879,0.0,0.9453658536585365,0,1
XAA0104,8.783236994219653,573.0,3,0.0,0,0.4052,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,437.0,437.0,367.0,0.0,0,1,0.8378995433789954,0.0,0,1.2897196261682242,1.2897196261682242,0,0.0,0,0.563265306122449,0.0,0.0,0,0
XHW0498,14.572164948453608,544.0,7,0.0,0,0.5168711656441718,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,386.0,386.0,316.0,0.0,0,1,0.8165374677002584,0.0,0,2.2989130434782608,2.2989130434782608,0,0.0,0,0.6968698517298187,0.0,0.0,0,0
XWD0923,9.772,410.0,4,236.0,0,0.479462285287528,21.908652060898625,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5915.0,5915.0,4986.0,224.0,0,1,0.8427991886409736,0.0378698224852071,1,2.2245762711864407,2.2245762711864407,0,7.0,0,0.6898817345597897,0.0,2.1708278580814717,0,0
ZKS0899,2.959183673469388,244.0,1,0.0,0,0.5053892215568863,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8468.56,8468.56,7088.679999999999,0.0,0,1,0.8369596531578972,0.0,1,8.641647398843931,8.641647398843931,0,0.0,0,0.8962832845225284,0.0,0.0,1,0
AAE0190,13.655072463768116,718.0,5,0.0,0,0.4154902214739023,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,1.0,0.0,0,0
